Pnum,Section,Owner,Mixed species,Species,State code,Closed,Clear date,Missing entire brood,Suspected predation,Lay date,April lay date,Lay date uncertainty,Lay date visit interval,Laying rate,Incubation started,Num broken eggs,Expected hatch date,Hatch date,April hatch date,Incubation duration,Total egg weight,Num eggs weighed,Clutch size,Num chicks,Num chicks ringed,April ring date,Ring day,Num live chicks,Num dead chicks,Num fledglings,Mean chick weight,Num linked pulli records,Num linked adult records,Father,Mother,Identified adults,Chick ids,Dead ringed chick ids,Experiment codes,Num eggs manipulated,Comments,Legacy average egg weight,Legacy max nest state code,Legacy last visit date,Legacy hatch age in days,Legacy april hatch date,Legacy predation,Legacy clutch accuracy,Legacy mean fledge weight,Legacy num ringed dead chicks
20261B204,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,26-04-2026,26,0,3,,true,0,12-05-2026,12-05-2026,42,13,,,4,4,4,56,15,4,0,4,11.85,4,2,bdb5583,bpl3456,"bpl3456, bdb5583",,,,0,"FON, faceplated no parent detected, catching",,,,,,,,,
20261B205,b,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,bee,,,,,,,,,
20261B206,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,"small furry rodent was snoozing inside, mouse inside box",,,,,,,,,
20261B207,b,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B208,b,Jørgen Søraker,false,g,6,true,02-06-2026,,,07-04-2026,7,0,8,0.80,true,0,27-04-2026,28-04-2026,28,14,3.60,3,8,8,8,42,15,8,0,8,17.34,8,3,pl91272,pl91362,"01103f9fe9, 3b00183ea9, pl91362",,,,0,"cold eggs, FON, faceplated, catching attempt 1",,,,,,,,,
20261B21,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B211,b,Emma Gray,false,b,6,true,10-06-2026,,,12-04-2026,12,0,4,1.00,true,0,02-05-2026,03-05-2026,33,14,3.40,3,8,5,0,,,,0,0,,0,0,,,,,,,0,"warm eggs, FON, hc1, FON, hc2",,,,,,,,,
20261B212,b,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B213,b,Jørgen Søraker,false,g,6,true,02-06-2026,,,06-04-2026,6,0,8,,true,0,26-04-2026,27-04-2026,27,14,5.60,3,8,7,7,41,15,7,0,7,18.33,7,2,ty69159,ty70397,"3b0018ad4f, 3b001947db",,,,0,faceplated,,,,,,,,,
20261B214,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,05-04-2026,5,0,8,,true,0,26-04-2026,27-04-2026,27,14,3.20,3,9,4,0,,,,0,0,,0,0,,,,,,,0,FON,,,,,,,,,
20261B215,b,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B216,b,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B217,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,07-04-2026,7,0,8,1.00,true,0,28-04-2026,30-04-2026,30,15,3.60,3,9,7,0,,,,0,0,,0,0,,,,,,,0,cold eggs,,,,,,,,,
20261B218,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,13-04-2026,13,0,5,1.00,true,0,03-05-2026,05-05-2026,35,15,3.20,3,8,8,0,,,,0,0,,0,0,,,,,,,0,"eggs cold, FON, fon",,,,,,,,,
20261B219,b,Emma Gray,false,b,6,true,10-06-2026,,,06-04-2026,6,0,4,,true,0,28-04-2026,30-04-2026,30,15,7.49,4,10,10,0,,,,0,0,,0,0,,,,,,,0,"FON, hc1, FON, hc2, FON, ringed but no pit tag",,,,,,,,,
20261B22,b,Jørgen Søraker,false,b,6,true,15-05-2026,,,08-04-2026,8,0,8,1.00,true,0,29-04-2026,30-04-2026,30,14,3.00,3,9,8,0,,,,8,0,,0,3,bdb5561,bzd4052,"bzd4052, bdb5561",,,,0,catching attempt 1,,,,,,,,,
20261B220,b,Emma Gray,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B221,b,Emma Gray,false,g,6,true,10-06-2026,,,19-04-2026,19,0,7,0.67,true,0,09-05-2026,10-05-2026,40,14,5.36,3,8,8,7,54,15,7,0,7,18.64,7,1,py90325,py94242,"01103fc355, 01103f9a03",,,,0,"warm eggs, FON, hc1, warm, hc2, FP, both ID'd",,,,,,,,,
20261B222,b,Emma Gray,false,g,6,true,09-05-2026,,,10-04-2026,10,0,4,1.00,true,0,01-05-2026,,,,4.36,3,9,,0,,,,0,0,,0,0,,,,,,,0,"FON, cold eggs, cold, hc2, cold, look like undeveloped eggs, cold, hc4, cold, hc5, nest removed, eggs cold, hc6",,,,,,,,,
20261B223,b,Emma Gray,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B224,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B225,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B226,b,Jørgen Søraker,false,,6,true,02-06-2026,,,09-04-2026,9,8,8,,,0,,,,,,,1,,0,,,,0,0,,0,0,,,,,,,0,"cold egg, eggs cold, eggs cold, egg cold",,,,,,,,,
20261B227,b,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B228,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,07-04-2026,7,0,8,1.00,true,0,28-04-2026,30-04-2026,30,15,3.70,3,9,8,0,,,,0,0,,0,0,,,,,,,0,"cold eggs, FON",,,,,,,,,
20261B229,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,10-04-2026,10,0,5,1.00,true,0,02-05-2026,,,,3.30,3,10,,0,,,,0,0,,0,0,,,,,,,0,"eggs cold, eggs cold, FON",,,,,,,,,
20261B23,b,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B24,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B25,b,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B26,b,Jørgen Søraker,false,g,6,true,19-05-2026,,,20-04-2026,20,0,7,1.00,true,0,09-05-2026,09-05-2026,39,13,5.40,3,7,7,0,,,,7,0,,0,1,,py94116,01103f93c9,,,,0,"FON, hc1 fon, faceplated no parent detected, faceplate",,,,,,,,,
20261B27,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B28,b,Emma Gray,false,,6,true,26-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B29,b,Emma Gray,false,,6,true,26-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B3,b,Emma Gray,false,,6,true,26-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B30,b,Emma Gray,false,b,6,true,19-05-2026,,,20-04-2026,20,0,7,1.00,true,0,13-05-2026,14-05-2026,44,14,3.24,3,11,8,0,,,,0,0,,0,0,,,,,,,0,"FON, warm, hc1, FON, hc2, looks like it failed soon after hatching, ants",,,,,,,,,
20261B31,b,Emma Gray,false,b,6,true,30-05-2026,,,16-04-2026,16,0,3,1.00,true,0,07-05-2026,06-05-2026,36,12,4.56,4,9,6,4,50,15,4,2,4,9.02,4,0,,bdb5225,3b004d841a,,,,0,"warm eggs, hc1, FP, female ID'd, female caught but male still needed, trapping attempt #2, caugt female again, no sign of male, trapping attempt #3, caught female again but no sign of male",,,,,,,,,
20261B32,b,Emma Gray,false,g,6,true,22-05-2026,,,10-04-2026,10,0,4,,true,0,26-04-2026,29-04-2026,29,16,5.27,3,4,4,4,43,15,4,0,4,19.53,4,1,py94270,py91292,"py91292, 01103f9616, 01101783eb",,,,0,"cold, cold, FON, hc1, FON, FP both ID'd",,,,,,,,,
20261B33,b,Emma Gray,false,,6,true,25-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B34,b,Emma Gray,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B35,b,Emma Gray,false,b,6,true,25-05-2026,,,09-04-2026,9,0,1,1.00,true,0,30-04-2026,01-05-2026,31,14,4.87,4,9,9,8,45,15,8,0,8,11.41,8,1,bzd6569,bzd2322,"3b004c934b, 3b004bde84",,,,0,"I couldn't reach the nest, cold, FON, FON, hc1, FON, hc2, FP, both ID'd",,,,,,,,,
20261B36,b,Emma Gray,false,g,6,true,28-05-2026,,,07-04-2026,7,0,10,0.50,true,0,28-04-2026,04-05-2026,34,19,7.50,4,9,9,8,48,15,8,0,8,17.11,8,1,ty69895,tw77193,"01103f9b26, 3b00192ed3",,,,0,"cold, cold, cold, FON, hc1, FP, both ID'd",,,,,,,,,
20261B37,b,Emma Gray,false,b,6,true,28-05-2026,,,14-04-2026,14,0,6,1.33,true,0,05-05-2026,05-05-2026,35,13,4.93,4,9,9,4,49,15,4,4,4,9.75,4,2,bzd7746,,"bzd0921, 3b0048d4e7, bzd7746",,,,0,"FON, warm eggs, hc1, FON, fp, female ID'd, male caught (3b0018d6e8)",,,,,,,,,
20261B38,b,Emma Gray,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B39,b,Emma Gray,false,g,6,true,18-05-2026,,,02-04-2026,2,4,10,,true,0,21-04-2026,24-04-2026,24,16,,,7,7,4,38,15,4,0,4,16.18,4,1,pt99257,py92104,"py92104, 0700ede833",,,,0,"FON, FON, FON, hatch check 1, FON, hc2, hc3, faceplate, male ID'd",,,,,,,,,
20261B4,b,Emma Gray,false,b,6,true,10-06-2026,,,14-04-2026,14,0,6,1.00,true,0,05-05-2026,07-05-2026,37,15,4.10,4,9,2,0,,,,0,0,,0,0,,,,,,,0,"warm eggs, FON, hc1, FON, hc2",,,,,,,,,
20261B40,b,Emma Gray,false,b,6,true,10-06-2026,,,12-04-2026,12,0,6,,true,0,03-05-2026,03-05-2026,33,13,3.29,3,9,6,0,,,,0,0,,0,0,,,,,,,0,"warm eggs, hc1",,,,,,,,,
20261B42,b,Emma Gray,false,b,6,true,16-06-2026,,,21-04-2026,21,0,7,1.00,true,0,12-05-2026,11-05-2026,41,12,5.00,4,9,2,0,,,,0,0,,0,0,,,,,,,0,"warm eggs, hc1",,,,,,,,,
20261B43,b,Emma Gray,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B44,b,Emma Gray,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B45,b,Emma Gray,false,,6,true,28-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B46,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B47,b,Emma Gray,false,g,6,true,21-05-2026,,,07-04-2026,7,0,10,1.00,true,0,27-04-2026,27-04-2026,27,13,6.20,4,8,8,8,41,15,8,0,8,17.74,8,1,pt90286,ty70849,"01103fcb48, 01103fbde4",,,,0,"warm eggs, FON, hc1, FP, both ID'd",,,,,,,,,
20261B48,b,Emma Gray,false,g,6,true,10-06-2026,,,18-04-2026,18,0,6,1.00,true,0,08-05-2026,11-05-2026,41,16,5.17,3,8,6,4,55,15,4,2,2,14.58,4,1,,pl91475,3b00182438,,"py94963, py93964",,0,"FON, FON, hc1, FON, hc2, FP, female ID'd, trapping attempt #1, neither caught, trapping attempt#2, caught female but no male, trapping attempt #3, no male caught, ringed with BTO rings, will return in a few days as legs were too fat for pit tags, ringed with pit tags as legs were too large at initial ringing",,,,,,,,,
20261B49,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B5,b,Emma Gray,false,b,6,true,10-06-2026,,,08-04-2026,8,0,10,1.00,true,0,30-04-2026,29-04-2026,29,12,3.51,3,10,5,0,,,,0,0,,0,1,,ajy5064,3b004b1fd4,,,,0,"FON, FON, hc1",,,,,,,,,
20261B51,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B52,b,Emma Gray,false,g,6,true,27-05-2026,,,12-04-2026,12,0,4,1.00,true,0,03-05-2026,05-05-2026,35,15,4.75,3,9,8,7,49,15,7,4,3,12.54,7,1,,py93104,"01103fcd47, py93104",,"py94937, py94938, py94939, py94940",,0,"great tit egg, FON, no ring, FON, no ring, hc1, hc2, FP, male ID'd, female not caught, female caught (3b0018673f)",,,,,,,,,
20261B53,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B54,b,Emma Gray,false,,6,true,25-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B55,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B56,b,Emma Gray,false,m,6,true,22-05-2026,,,09-04-2026,9,0,4,,true,0,28-04-2026,29-04-2026,29,14,5.03,4,7,7,7,43,15,7,0,7,10.81,7,1,atr6680,bzd1671,"01103fc846, 3b00184377",,,,0,"FON, marshtit, FON, hc1, FON, hc2, FON, FP both ID'd",,,,,,,,,
20261B57,b,Emma Gray,false,b,6,true,27-05-2026,,,09-04-2026,9,0,1,1.00,true,0,01-05-2026,05-05-2026,35,17,4.54,4,10,10,5,49,15,5,2,4,6.74,5,1,,bpl2002,bpl2002,,bzd6821,,0,"I couldn't reach the nest, cold, FON, FON, hc1, FON, hc2, FP, none ID'd, female caught (3b0018778f), male not caught, female caught again, male still to catch, trapping attempt #3, caugt female again, no sign of male",,,,,,,,,
20261B58,b,Emma Gray,false,g,6,true,22-05-2026,,,08-04-2026,8,0,10,,true,0,27-04-2026,29-04-2026,29,15,,,7,6,6,43,15,6,0,6,19.15,6,2,py93102,vz31727,"vz31727, 0110177e23, py93102",,,,0,"FON, hc1, FON, hc2, FON, FP female ID'd, male caught and ringed (PY93102, 3b00194bd0)",,,,,,,,,
20261B59,b,Emma Gray,false,b,6,true,10-06-2026,,,16-04-2026,16,0,2,,true,0,02-05-2026,05-05-2026,35,16,,,4,3,0,,,,0,0,,0,1,,bzd1131,3b001844cb,,,,0,"FON, warm eggs, warm eggs, FON, hc1, FON, egg pipping, hc2",,,,,,,,,
20261B60,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B62,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B62A,b,Emma Gray,false,b,6,true,10-06-2026,,,21-04-2026,21,0,5,1.00,true,0,10-05-2026,11-05-2026,41,13,4.22,4,8,8,8,55,15,8,0,8,10.53,8,2,bpl2010,ajy5936,"3b00194f62, bpl2010",,,,0,"warm eggs, FON, hc1, FON, hc2, FP, female ID'd, trapping attempt #1, female caught but no male, trapping attempt #2, male caught and ringed",,,,,,,,,
20261B63,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,"fleas, hornet inside",,,,,,,,,
20261B64,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B65,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B66,b,Emma Gray,false,,6,true,25-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B67,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B68,b,Emma Gray,false,,6,true,27-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B69,b,Emma Gray,false,g,6,true,04-05-2026,,,04-04-2026,4,0,10,0.50,true,0,23-04-2026,23-04-2026,23,13,5.76,3,7,6,0,,,,0,0,,0,0,,,01103fb36a,,,,0,"FON, FON, hc1, no ring, FON, Faceplate, male ID'd, FON with no ring",,,,,,,,,
20261B7,b,Emma Gray,false,b,6,true,27-05-2026,,,12-04-2026,12,0,4,1.00,true,0,04-05-2026,03-05-2026,33,12,3.62,3,10,7,7,47,15,7,0,7,10.87,7,1,bzd1593,bzd6567,"3b0048fad5, 3b00185998",,,,0,"FON, hc1, FON, hc2, FP, both ID'd",,,,,,,,,
20261B70,b,Emma Gray,false,,6,true,26-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B71,b,Emma Gray,false,,6,true,26-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B72,b,Emma Gray,false,g,6,true,26-05-2026,,,11-04-2026,11,0,2,,true,0,30-04-2026,02-05-2026,32,15,6.91,4,7,7,7,46,15,7,0,7,19.04,7,0,py93699,pf72369,"01103fd403, 01103fb072",,,,0,"cold, warm eggs, warm chicks, FP, both ID'd",,,,,,,,,
20261B75,b,Emma Gray,false,,6,true,26-05-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B76,b,Emma Gray,false,g,6,true,20-05-2026,,,04-04-2026,4,0,10,,true,0,23-04-2026,26-04-2026,26,16,5.02,3,7,7,7,40,15,7,0,7,18.30,7,1,pf71620,py91227,"3b00193048, 3b0018af4e",,,,0,"FON and couldn't count the eggs, FON, FP, both ID'd",,,,,,,,,
20261B77,b,Jørgen Søraker,false,b,4,false,,,,30-04-2026,30,0,3,1.33,true,0,19-05-2026,19-05-2026,49,13,3.80,3,7,7,3,63,15,3,0,3,,0,1,,bpl3468,bpl3468,,,,0,"FON, catching",,,,,,,,,
20261B78,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,08-04-2026,8,0,8,0.80,,0,,,,,3.40,3,12,,0,,,,0,0,,0,0,,,,,,,0,"eggs cold, eggs cold, eggs cold, cold eggs, cold eggs, eggs cold",,,,,,,,,
20261B79,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B79A,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B8,b,Emma Gray,false,g,6,true,22-05-2026,,,09-04-2026,9,0,4,,true,0,27-04-2026,29-04-2026,29,15,5.93,3,6,2,2,43,15,2,0,2,17.80,2,1,py91315,vr27961,"vr27961, 3b001876b0, 01103f9fe8",,,,0,"warm, FON, FON, hc1, FON, hc2, FP, both ID'd",,,,,,,,,
20261B80,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,15-04-2026,15,0,4,1.00,true,0,06-05-2026,05-05-2026,35,12,3.30,3,9,9,9,50,16,9,0,9,10.56,9,1,,bpl3373,bpl3373,,,,0,"eggs cold, fon, faceplated no parent detected, catching atttemot 1, only female trapped, nestlings small so will not try to catch again here",,,,,,,,,
20261B80A,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B81,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B84,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,21-04-2026,21,0,7,1.00,true,0,10-05-2026,,,,3.40,3,7,,0,,,,0,0,,0,0,,,,,,,0,"hc1 eggs cold and spider web in front of entrance, hc2 eggs cold",,,,,,,,,
20261B85,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,13-04-2026,13,0,5,1.00,true,0,02-05-2026,03-05-2026,33,14,3.10,3,7,2,0,,,,0,0,,0,0,,,,,,,0,fon female not tagged,,,,,,,,,
20261B86,b,Jørgen Søraker,false,,6,true,02-06-2026,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B87,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,11-04-2026,11,0,5,,true,0,02-05-2026,02-05-2026,32,13,3.60,3,9,9,9,45,14,9,0,9,11.02,9,2,bzd7847,bva5704,"bva5704, bzd7847",,,,0,"faceplate no parents detected, catching attempt 1",,,,,,,,,
20261B88,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B89,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,12-04-2026,12,0,5,1.00,true,0,05-05-2026,,,,3.30,3,11,,0,,,,0,0,,0,0,,,,,,,0,"eggs cold, fon",,,,,,,,,
20261B90,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,12-04-2026,12,0,5,,true,0,04-05-2026,02-05-2026,32,11,3.40,3,10,10,7,47,16,7,0,7,10.43,7,2,bzd1852,bzd3240,"3b004c1201, 3b0018c46e",,,,0,"FON, hc1 fon, faceplated",,,,,,,,,
20261B91,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,08-04-2026,8,0,8,1.00,true,0,29-04-2026,02-05-2026,32,16,3.20,3,9,9,0,,,,0,0,,0,0,,,,,,,0,hc1 not hatched yet FON,,,,,,,,,
20261B92,b,Jørgen Søraker,false,g,6,true,02-06-2026,,,18-04-2026,18,0,7,,true,0,07-05-2026,08-05-2026,38,14,5.20,3,7,7,6,52,15,6,0,6,15.92,6,3,py93717,pl91379,"01103f99d4, 3b0018b01b, pl91379",,,,0,"FON, hc1 eggs warm, faceplated",,,,,,,,,
20261B93,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B94,b,Jørgen Søraker,false,,0,false,,,,,,,,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,,,,0,,,,,,,,,,
20261B95,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,16-04-2026,16,0,4,,true,0,04-05-2026,,,,3.50,3,6,6,6,49,,6,0,6,10.22,6,2,bpl3362,bpl3344,"bpl3344, bpl3362",,,,0,"eggs cold, faceplate no parent detected, catching attempt 1",,,,,,,,,
20261B96,b,Jørgen Søraker,false,b,6,true,02-06-2026,,,08-04-2026,8,0,8,0.80,true,0,30-04-2026,01-05-2026,31,14,3.90,3,10,10,0,,,,0,0,,0,0,,,,,,,0,"FON, hc1 not hatched yet, FON",,,,,,,,,
20261B97,b,Emma Gray,false,b,6,true,10-06-2026,,,10-04-2026,10,0,4,1.00,true,0,01-05-2026,01-05-2026,31,13,2.91,3,9,4,0,,,,0,0,,0,0,,,,,,,0,"FON, no ring, hc1, FON",,,,,,,,,
20261B98,b,Jørgen Søraker,false,g,6,true,02-06-2026,,,11-04-2026,11,0,3,1.00,true,0,01-05-2026,01-05-2026,31,13,5.30,3,8,8,8,45,15,8,0,8,17.36,8,3,py93718,pl91474,"01103fc885, 3b00185585",,,,0,faceplated,,,,,,,,,
20261B99,b,Emma Gray,false,b,6,true,21-05-2026,,,07-04-2026,7,0,10,1.00,true,0,28-04-2026,27-04-2026,27,12,4.63,4,9,9,9,41,15,9,0,9,11.78,9,2,bzd1330,bzd6571,"3b00191ccf, bzd1330",,,,0,"FON, hc1, FP, Female ID'd, male caught at nest",,,,,,,,,
20261B99A,b,Emma Gray,false,b,6,true,10-06-2026,,,02-04-2026,2,4,10,0.00,true,0,24-04-2026,24-04-2026,24,13,4.00,3,10,1,0,,,,0,0,,0,0,,,,,,,0,"cold, warm eggs, hc1, 3 dead chicks and no eggs in nest",,,,,,,,,
20261C1,c,Molly Heal,false,g,6,true,05-05-2026,,,11-04-2026,11,0,4,,true,0,30-04-2026,30-04-2026,30,13,4.70,3,7,6,0,,,,6,0,,0,0,,,,,,,0,"FON, FON eggs lukewarm, FON, hc1, eggs lukewarm, no ad, hc2, chicks look about yd2",,,,,,,,,
20261C10,c,Molly Heal,false,b,6,true,24-05-2026,,,04-04-2026,4,0,5,1.00,,0,,,,,3.20,3,11,,0,,,,0,0,,0,0,,,,,,,0,"warm? (@15:25), eggs cold, fleas, eggs cold, eggs cold, eggs cold, eggs cold/uncovered, cold/uncovered, cold/uncovered, cold/uncovered, cold",,,,,,,,,
20261C101,c,Molly Heal,false,b,6,true,10-06-2026,,,13-04-2026,13,0,5,1.00,true,0,03-05-2026,02-05-2026,32,12,3.80,3,8,5,0,,,,0,0,,0,0,,,,,,,0,"FON, hc2, hc1",,,,,,,,,
20261C102,c,Molly Heal,false,b,6,true,26-05-2026,,,07-04-2026,7,0,5,1.00,true,0,02-05-2026,01-05-2026,31,12,3.40,3,13,11,11,45,15,11,0,11,11.31,11,2,bzd5070,bzd3821,"3b004e477c, bzd3821",,,,0,"eggs cold & covered, eggs cold & covered, eggs cold & covered, FON, hc1, fp, m only, caught f",,,,,,,,,
20261C103,c,Molly Heal,false,b,6,true,10-06-2026,,,12-04-2026,12,0,5,1.00,true,0,02-05-2026,01-05-2026,31,12,4.00,3,8,7,0,,,,0,0,,0,0,,,,,,,0,"FON, hc1, hc2",,,,,,,,,
20261C104,c,Molly Heal,false,b,6,true,28-05-2026,,,19-04-2026,19,0,2,1.00,true,0,09-05-2026,08-05-2026,38,11,,,9,8,7,52,15,8,0,7,10.35,8,2,,bzd3827,bzd3827,,,,0,"cold/uncovered, FON, hc1, fp, caught f, late hatched yn x 1, feathers on wings only, eyes barely open, 1x dead chick unringed",,,,,,,,,
20261C105,c,Molly Heal,false,g,6,true,11-06-2026,,,01-05-2026,31,0,8,,true,0,19-05-2026,17-05-2026,47,11,,,6,6,3,61,15,3,3,2,13.10,3,2,py90199,py90808,"0700edfb21, py90808",,py92634,,0,"FON, hc1, fon, didn't count eggs, fp m, caught f",,,,,,,,,
20261C106,c,Molly Heal,false,g,6,true,11-06-2026,,,12-05-2026,42,0,10,,,0,,,,,5.50,3,5,,0,,,,0,0,,0,0,,,,,,,0,"logger needs cap, found and replaced logger cap, cold, no ad, cold",,,,,,,,,
